"Realtime Throughput",
Date,"Total Upload/RX (Mbps)",Date,"Total Download/RX (Mbps)",Date,"UL + DL Sum/RX (Mbps)",
"2021-06-15T07:37:52.428 UTC",0,"2021-06-15T07:37:52.428 UTC",0,"2021-06-15T07:37:52.428 UTC",0,
"2021-06-15T07:37:53.443 UTC",0,"2021-06-15T07:37:53.443 UTC",0,"2021-06-15T07:37:53.443 UTC",0,
"2021-06-15T07:37:54.452 UTC",0,"2021-06-15T07:37:54.452 UTC",0,"2021-06-15T07:37:54.452 UTC",0,
"2021-06-15T07:37:55.464 UTC",0,"2021-06-15T07:37:55.464 UTC",0,"2021-06-15T07:37:55.464 UTC",0,
"2021-06-15T07:37:56.474 UTC",0,"2021-06-15T07:37:56.474 UTC",0,"2021-06-15T07:37:56.474 UTC",0,
"2021-06-15T07:37:57.484 UTC",0,"2021-06-15T07:37:57.484 UTC",0,"2021-06-15T07:37:57.484 UTC",0,
"2021-06-15T07:37:58.494 UTC",0,"2021-06-15T07:37:58.494 UTC",0,"2021-06-15T07:37:58.494 UTC",0,
"2021-06-15T07:37:59.503 UTC",0,"2021-06-15T07:37:59.503 UTC",0,"2021-06-15T07:37:59.503 UTC",0,
"2021-06-15T07:38:00.511 UTC",0,"2021-06-15T07:38:00.511 UTC",0,"2021-06-15T07:38:00.511 UTC",0,
"2021-06-15T07:38:01.521 UTC",0,"2021-06-15T07:38:01.521 UTC",0,"2021-06-15T07:38:01.521 UTC",0,
"2021-06-15T07:38:02.530 UTC",0,"2021-06-15T07:38:02.530 UTC",0,"2021-06-15T07:38:02.530 UTC",0,
"2021-06-15T07:38:03.540 UTC",0,"2021-06-15T07:38:03.540 UTC",0,"2021-06-15T07:38:03.540 UTC",0,
"2021-06-15T07:38:04.551 UTC",9.65303,"2021-06-15T07:38:04.551 UTC",0,"2021-06-15T07:38:04.551 UTC",9.65303,
"2021-06-15T07:38:05.562 UTC",11.77223,"2021-06-15T07:38:05.562 UTC",0,"2021-06-15T07:38:05.562 UTC",11.77223,
"2021-06-15T07:38:06.572 UTC",11.52971,"2021-06-15T07:38:06.572 UTC",0,"2021-06-15T07:38:06.572 UTC",11.52971,
"2021-06-15T07:38:07.583 UTC",11.5551,"2021-06-15T07:38:07.583 UTC",0,"2021-06-15T07:38:07.583 UTC",11.5551,
"2021-06-15T07:38:08.594 UTC",11.47941,"2021-06-15T07:38:08.594 UTC",0,"2021-06-15T07:38:08.594 UTC",11.47941,
"2021-06-15T07:38:09.607 UTC",11.65305,"2021-06-15T07:38:09.607 UTC",0,"2021-06-15T07:38:09.607 UTC",11.65305,
"2021-06-15T07:38:10.617 UTC",11.65577,"2021-06-15T07:38:10.617 UTC",0,"2021-06-15T07:38:10.617 UTC",11.65577,
"2021-06-15T07:38:11.626 UTC",11.71064,"2021-06-15T07:38:11.626 UTC",0,"2021-06-15T07:38:11.626 UTC",11.71064,
"2021-06-15T07:38:12.723 UTC",11.67422,"2021-06-15T07:38:12.723 UTC",0,"2021-06-15T07:38:12.723 UTC",11.67422,
