TimeStamp,Name,EID,Resource,tx_pkts,rx_pkts,tx_bytes,rx_bytes,tx_errors,rx_errors,tx_dropped,rx_dropped_pkts,rx_multicast,rx_collisions,rx_length,rx_overrun,rx_crc,rx_frame,rx_fifo,rx_missed,tx_aborted,tx_carrier,tx_fifo,tx_heartbeat,tx_window,rx_signal,link_speed,rx_link_speed,frequency,channel,wifi_mode,portal_login_ok,portal_login_fail,portal_logout_ok,portal_logout_fail,dhcp_neg_ms,conn_count,last_conn_ms,connect_duration_us,disconn_duration_us,anqp_duration_us,4way_duration_us,phantom,down,IP,sec-ip-count,parent,pps-rx,bps-rx,pps-tx,bps-tx,bps-ll-tx,bytes-ll-tx,bps-ll-rx,bytes-ll-rx,reset-state,wifi-state,AP,wifi-link,wifi-noise,wifi-rxcrypt-failures,wifi-retry-failure,wifi-tx-fail-prcnt,wifi-misc-failure,beacon-miss,ssid,passwd,device-name,qlen,mtu,mask,gateway,mac,ipv6,ipv6-gw,port_type,BEACON_RX_SIGNAL,PORT_SUPPORTED_FLAGS_L,PORT_SUPPORTED_FLAGS_H,PORT_CUR_FLAGS_L,PORT_CUR_FLAGS_H
1645090951013,eth0,1.1.0,ct523c-3011,8042530,5729207,8318230143,457837904,0,0,0,1,6144,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000000,1000000000,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,192.168.100.131,0,NA,37,23778,107,945293,965940,8511250863,30933,595338872,Complete,NA,NONE,1 Gbps,0,0,0,0.0,0,0,NA,NA,eth0,1000,1500,255.255.255.0,0.0.0.0,00:60:e0:75:30:11,fe80::260:e0ff:fe75:3011/64,DELETED,Ethernet,0,22f00100,0,8af00740,150
1645090958328,eth0,1.1.0,ct523c-3011,8043308,5729508,8319036378,457862446,0,0,0,1,6144,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000000,1000000000,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,192.168.100.131,0,NA,37,24023,107,940204,960833,8512075770,31238,595370638,Complete,NA,NONE,1 Gbps,0,0,0,0.0,0,0,NA,NA,eth0,1000,1500,255.255.255.0,0.0.0.0,00:60:e0:75:30:11,fe80::260:e0ff:fe75:3011/64,DELETED,Ethernet,0,22f00100,0,8af00740,150
1645090965555,eth0,1.1.0,ct523c-3011,8044084,5729738,8319879261,457880835,0,0,0,1,6144,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000000,1000000000,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,192.168.100.131,0,NA,37,23754,107,939678,960306,8512937277,30888,595394547,Complete,NA,NONE,1 Gbps,0,0,0,0.0,0,0,NA,NA,eth0,1000,1500,255.255.255.0,0.0.0.0,00:60:e0:75:30:11,fe80::260:e0ff:fe75:3011/64,DELETED,Ethernet,0,22f00100,0,8af00740,150
1645090972784,eth0,1.1.0,ct523c-3011,8044848,5729970,8320693822,457899349,0,0,0,1,6144,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000000,1000000000,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,192.168.100.131,0,NA,36,23531,107,937066,957671,8513770174,30598,595418629,Complete,NA,NONE,1 Gbps,0,0,0,0.0,0,0,NA,NA,eth0,1000,1500,255.255.255.0,0.0.0.0,00:60:e0:75:30:11,fe80::260:e0ff:fe75:3011/64,DELETED,Ethernet,0,22f00100,0,8af00740,150
1645090980067,eth0,1.1.0,ct523c-3011,8045601,5730205,8321533245,457918031,0,0,0,1,6144,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000000,1000000000,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,192.168.100.131,0,NA,36,23337,107,936100,956656,8514627669,30348,595442951,Complete,NA,NONE,1 Gbps,0,0,0,0.0,0,0,NA,NA,eth0,1000,1500,255.255.255.0,0.0.0.0,00:60:e0:75:30:11,fe80::260:e0ff:fe75:3011/64,DELETED,Ethernet,0,22f00100,0,8af00740,150
1645090987270,eth0,1.1.0,ct523c-3011,8046450,5730537,8322375424,457947026,0,0,0,1,6144,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000000,1000000000,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,192.168.100.131,0,NA,37,23868,107,936055,956736,8515490224,30989,595479914,Complete,NA,NONE,1 Gbps,0,0,0,0.0,0,0,NA,NA,eth0,1000,1500,255.255.255.0,0.0.0.0,00:60:e0:75:30:11,fe80::260:e0ff:fe75:3011/64,DELETED,Ethernet,0,22f00100,0,8af00740,150
1645090994471,eth0,1.1.0,ct523c-3011,8047187,5730788,8323186769,457966570,0,0,0,1,6144,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000000,1000000000,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,192.168.100.131,0,NA,35,23159,106,919336,939843,8516319257,30047,595505482,Complete,NA,NONE,1 Gbps,0,0,0,0.0,0,0,NA,NA,eth0,1000,1500,255.255.255.0,0.0.0.0,00:60:e0:75:30:11,fe80::260:e0ff:fe75:3011/64,DELETED,Ethernet,0,22f00100,0,8af00740,150
1645091001783,eth0,1.1.0,ct523c-3011,8047999,5731092,8324033585,457991520,0,0,0,1,6144,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000000,1000000000,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,192.168.100.131,0,NA,36,23569,107,920045,940633,8517185561,30565,595537728,Complete,NA,NONE,1 Gbps,0,0,0,0.0,0,0,NA,NA,eth0,1000,1500,255.255.255.0,0.0.0.0,00:60:e0:75:30:11,fe80::260:e0ff:fe75:3011/64,DELETED,Ethernet,0,22f00100,0,8af00740,150
1645091009093,eth0,1.1.0,ct523c-3011,8048817,5731380,8324888526,458015953,0,0,0,1,6144,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000000,1000000000,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,192.168.100.131,0,NA,36,23855,107,921450,942120,8518060134,30902,595569073,Complete,NA,NONE,1 Gbps,0,0,0,0.0,0,0,NA,NA,eth0,1000,1500,255.255.255.0,0.0.0.0,00:60:e0:75:30:11,fe80::260:e0ff:fe75:3011/64,DELETED,Ethernet,0,22f00100,0,8af00740,150
1645091016379,eth0,1.1.0,ct523c-3011,8049486,5731610,8325620359,458033970,0,0,0,1,6144,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000000,1000000000,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,192.168.100.131,0,NA,36,23519,106,911732,932150,8518808023,30485,595592610,Complete,NA,NONE,1 Gbps,0,0,0,0.0,0,0,NA,NA,eth0,1000,1500,255.255.255.0,0.0.0.0,00:60:e0:75:30:11,fe80::260:e0ff:fe75:3011/64,DELETED,Ethernet,0,22f00100,0,8af00740,150
