TimeStamp,Name,EID,Resource,tx_pkts,rx_pkts,tx_bytes,rx_bytes,tx_errors,rx_errors,tx_dropped,rx_dropped_pkts,rx_multicast,rx_collisions,rx_length,rx_overrun,rx_crc,rx_frame,rx_fifo,rx_missed,tx_aborted,tx_carrier,tx_fifo,tx_heartbeat,tx_window,rx_signal,link_speed,rx_link_speed,frequency,channel,wifi_mode,portal_login_ok,portal_login_fail,portal_logout_ok,portal_logout_fail,dhcp_neg_ms,conn_count,last_conn_ms,connect_duration_us,disconn_duration_us,anqp_duration_us,4way_duration_us,phantom,down,IP,sec-ip-count,parent,pps-rx,bps-rx,pps-tx,bps-tx,bps-ll-tx,bytes-ll-tx,bps-ll-rx,bytes-ll-rx,reset-state,wifi-state,AP,wifi-link,wifi-noise,wifi-rxcrypt-failures,wifi-retry-failure,wifi-tx-fail-prcnt,wifi-misc-failure,beacon-miss,ssid,passwd,device-name,qlen,mtu,mask,gateway,mac,ipv6,ipv6-gw,port_type,BEACON_RX_SIGNAL,PORT_SUPPORTED_FLAGS_L,PORT_SUPPORTED_FLAGS_H,PORT_CUR_FLAGS_L,PORT_CUR_FLAGS_H
1645090950547,vrf10230,1.1.27,ct523c-3011,0,63,0,14129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,0.0.0.0,0,NA,1,2158,0,0,0,0,2158,14129,Complete,NA,NONE,0,0,0,0,0.0,0,0,NA,NA,vrf10230,1000,39,0.0.0.0,0.0.0.0,de:9e:f4:76:db:1a,DELETED,DELETED,VRF,0,20000000,0,200,0
1645090957752,vrf10230,1.1.27,ct523c-3011,0,115,0,37633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,0.0.0.0,0,NA,1,5054,0,0,0,0,5054,37633,Complete,NA,NONE,0,0,0,0,0.0,0,0,NA,NA,vrf10230,1000,39,0.0.0.0,0.0.0.0,de:9e:f4:76:db:1a,DELETED,DELETED,VRF,0,20000000,0,200,0
1645090964955,vrf10230,1.1.27,ct523c-3011,0,118,0,37873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,0.0.0.0,0,NA,1,4537,0,0,0,0,4537,37873,Complete,NA,NONE,0,0,0,0,0.0,0,0,NA,NA,vrf10230,1000,39,0.0.0.0,0.0.0.0,de:9e:f4:76:db:1a,DELETED,DELETED,VRF,0,20000000,0,200,0
1645090972235,vrf10230,1.1.27,ct523c-3011,0,122,0,38193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,0.0.0.0,0,NA,1,4126,0,0,0,0,4126,38193,Complete,NA,NONE,0,0,0,0,0.0,0,0,NA,NA,vrf10230,1000,39,0.0.0.0,0.0.0.0,de:9e:f4:76:db:1a,DELETED,DELETED,VRF,0,20000000,0,200,0
1645090979499,vrf10230,1.1.27,ct523c-3011,0,126,0,38785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,0.0.0.0,0,NA,1,3815,0,0,0,0,3815,38785,Complete,NA,NONE,0,0,0,0,0.0,0,0,NA,NA,vrf10230,1000,39,0.0.0.0,0.0.0.0,de:9e:f4:76:db:1a,DELETED,DELETED,VRF,0,20000000,0,200,0
1645090986725,vrf10230,1.1.27,ct523c-3011,0,145,0,44273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,0.0.0.0,0,NA,1,4000,0,0,0,0,4000,44273,Complete,NA,NONE,0,0,0,0,0.0,0,0,NA,NA,vrf10230,1000,39,0.0.0.0,0.0.0.0,de:9e:f4:76:db:1a,DELETED,DELETED,VRF,0,20000000,0,200,0
1645090993953,vrf10230,1.1.27,ct523c-3011,0,151,0,44962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,0.0.0.0,0,NA,1,3756,0,0,0,0,3756,44962,Complete,NA,NONE,0,0,0,0,0.0,0,0,NA,NA,vrf10230,1000,39,0.0.0.0,0.0.0.0,de:9e:f4:76:db:1a,DELETED,DELETED,VRF,0,20000000,0,200,0
1645091001280,vrf10230,1.1.27,ct523c-3011,0,154,0,45454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,0.0.0.0,0,NA,1,3527,0,0,0,0,3527,45454,Complete,NA,NONE,0,0,0,0,0.0,0,0,NA,NA,vrf10230,1000,39,0.0.0.0,0.0.0.0,de:9e:f4:76:db:1a,DELETED,DELETED,VRF,0,20000000,0,200,0
1645091008567,vrf10230,1.1.27,ct523c-3011,0,171,0,49566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,0.0.0.0,0,NA,1,3592,0,0,0,0,3592,49566,Complete,NA,NONE,0,0,0,0,0.0,0,0,NA,NA,vrf10230,1000,39,0.0.0.0,0.0.0.0,de:9e:f4:76:db:1a,DELETED,DELETED,VRF,0,20000000,0,200,0
1645091015877,vrf10230,1.1.27,ct523c-3011,0,179,0,51694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,0.0.0.0,0,NA,1,3513,0,0,0,0,3513,51694,Complete,NA,NONE,0,0,0,0,0.0,0,0,NA,NA,vrf10230,1000,39,0.0.0.0,0.0.0.0,de:9e:f4:76:db:1a,DELETED,DELETED,VRF,0,20000000,0,200,0
1645091023241,vrf10230,1.1.27,ct523c-3011,0,185,0,52174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,0.0.0.0,0,NA,1,3337,0,0,0,0,3337,52174,Complete,NA,NONE,0,0,0,0,0.0,0,0,NA,NA,vrf10230,1000,39,0.0.0.0,0.0.0.0,de:9e:f4:76:db:1a,DELETED,DELETED,VRF,0,20000000,0,200,0
1645091030533,vrf10230,1.1.27,ct523c-3011,0,190,0,52574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,0.0.0.0,0,NA,1,1793,0,0,0,0,1793,52574,Complete,NA,NONE,0,0,0,0,0.0,0,0,NA,NA,vrf10230,1000,39,0.0.0.0,0.0.0.0,de:9e:f4:76:db:1a,DELETED,DELETED,VRF,0,20000000,0,200,0
1645091037780,vrf10230,1.1.27,ct523c-3011,0,192,0,53006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,0.0.0.0,0,NA,1,1662,0,0,0,0,1662,53006,Complete,NA,NONE,0,0,0,0,0.0,0,0,NA,NA,vrf10230,1000,39,0.0.0.0,0.0.0.0,de:9e:f4:76:db:1a,DELETED,DELETED,VRF,0,20000000,0,200,0
1645091045072,vrf10230,1.1.27,ct523c-3011,0,196,0,53326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,0.0.0.0,0,NA,0,1543,0,0,0,0,1543,53326,Complete,NA,NONE,0,0,0,0,0.0,0,0,NA,NA,vrf10230,1000,39,0.0.0.0,0.0.0.0,de:9e:f4:76:db:1a,DELETED,DELETED,VRF,0,20000000,0,200,0
1645091052326,vrf10230,1.1.27,ct523c-3011,0,202,0,53806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,0.0.0.0,0,NA,0,1458,0,0,0,0,1458,53806,Complete,NA,NONE,0,0,0,0,0.0,0,0,NA,NA,vrf10230,1000,39,0.0.0.0,0.0.0.0,de:9e:f4:76:db:1a,DELETED,DELETED,VRF,0,20000000,0,200,0
1645091059609,vrf10230,1.1.27,ct523c-3011,0,204,0,54115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,0.0.0.0,0,NA,0,1372,0,0,0,0,1372,54115,Complete,NA,NONE,0,0,0,0,0.0,0,0,NA,NA,vrf10230,1000,39,0.0.0.0,0.0.0.0,de:9e:f4:76:db:1a,DELETED,DELETED,VRF,0,20000000,0,200,0
1645091066883,vrf10230,1.1.27,ct523c-3011,0,211,0,54947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,0.0.0.0,0,NA,0,1340,0,0,0,0,1340,54947,Complete,NA,NONE,0,0,0,0,0.0,0,0,NA,NA,vrf10230,1000,39,0.0.0.0,0.0.0.0,de:9e:f4:76:db:1a,DELETED,DELETED,VRF,0,20000000,0,200,0
1645091074159,vrf10230,1.1.27,ct523c-3011,0,214,0,55187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,0.0.0.0,0,NA,0,1268,0,0,0,0,1268,55187,Complete,NA,NONE,0,0,0,0,0.0,0,0,NA,NA,vrf10230,1000,39,0.0.0.0,0.0.0.0,de:9e:f4:76:db:1a,DELETED,DELETED,VRF,0,20000000,0,200,0
1645091081390,vrf10230,1.1.27,ct523c-3011,0,217,0,55427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,0.0.0.0,0,NA,0,1206,0,0,0,0,1206,55427,Complete,NA,NONE,0,0,0,0,0.0,0,0,NA,NA,vrf10230,1000,39,0.0.0.0,0.0.0.0,de:9e:f4:76:db:1a,DELETED,DELETED,VRF,0,20000000,0,200,0
1645091088629,vrf10230,1.1.27,ct523c-3011,0,224,0,55987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,false,false,0.0.0.0,0,NA,0,1171,0,0,0,0,1171,55987,Complete,NA,NONE,0,0,0,0,0.0,0,0,NA,NA,vrf10230,1000,39,0.0.0.0,0.0.0.0,de:9e:f4:76:db:1a,DELETED,DELETED,VRF,0,20000000,0,200,0
