"Realtime Throughput",
Date,"Total Upload/RX (Mbps)",Date,"Total Download/RX (Mbps)",Date,"UL + DL Sum/RX (Mbps)",
"2021-06-15T05:41:40.909 UTC",0,"2021-06-15T05:41:40.909 UTC",0,"2021-06-15T05:41:40.909 UTC",0,
"2021-06-15T05:41:41.923 UTC",0,"2021-06-15T05:41:41.923 UTC",0,"2021-06-15T05:41:41.923 UTC",0,
"2021-06-15T05:41:42.933 UTC",0,"2021-06-15T05:41:42.933 UTC",0,"2021-06-15T05:41:42.933 UTC",0,
"2021-06-15T05:41:43.942 UTC",0,"2021-06-15T05:41:43.942 UTC",0,"2021-06-15T05:41:43.942 UTC",0,
"2021-06-15T05:41:44.952 UTC",0,"2021-06-15T05:41:44.952 UTC",0,"2021-06-15T05:41:44.952 UTC",0,
"2021-06-15T05:41:45.961 UTC",0,"2021-06-15T05:41:45.961 UTC",0,"2021-06-15T05:41:45.961 UTC",0,
"2021-06-15T05:41:46.973 UTC",0,"2021-06-15T05:41:46.973 UTC",0,"2021-06-15T05:41:46.973 UTC",0,
"2021-06-15T05:41:47.983 UTC",0,"2021-06-15T05:41:47.983 UTC",0,"2021-06-15T05:41:47.983 UTC",0,
"2021-06-15T05:41:48.992 UTC",0,"2021-06-15T05:41:48.992 UTC",0,"2021-06-15T05:41:48.992 UTC",0,
"2021-06-15T05:41:50.002 UTC",0,"2021-06-15T05:41:50.002 UTC",0,"2021-06-15T05:41:50.002 UTC",0,
"2021-06-15T05:41:51.011 UTC",0,"2021-06-15T05:41:51.011 UTC",0,"2021-06-15T05:41:51.011 UTC",0,
"2021-06-15T05:41:52.020 UTC",0,"2021-06-15T05:41:52.020 UTC",0,"2021-06-15T05:41:52.020 UTC",0,
"2021-06-15T05:41:53.031 UTC",0,"2021-06-15T05:41:53.031 UTC",0,"2021-06-15T05:41:53.031 UTC",0,
"2021-06-15T05:41:54.041 UTC",0,"2021-06-15T05:41:54.041 UTC",3.36467,"2021-06-15T05:41:54.041 UTC",3.36467,
"2021-06-15T05:41:55.059 UTC",0,"2021-06-15T05:41:55.059 UTC",3.36467,"2021-06-15T05:41:55.059 UTC",3.36467,
"2021-06-15T05:41:56.070 UTC",0,"2021-06-15T05:41:56.070 UTC",7.59676,"2021-06-15T05:41:56.070 UTC",7.59676,
"2021-06-15T05:41:57.082 UTC",0,"2021-06-15T05:41:57.082 UTC",7.82674,"2021-06-15T05:41:57.082 UTC",7.82674,
"2021-06-15T05:41:58.092 UTC",0,"2021-06-15T05:41:58.092 UTC",7.80794,"2021-06-15T05:41:58.092 UTC",7.80794,
"2021-06-15T05:41:59.102 UTC",0,"2021-06-15T05:41:59.102 UTC",7.80794,"2021-06-15T05:41:59.102 UTC",7.80794,
"2021-06-15T05:42:00.113 UTC",0,"2021-06-15T05:42:00.113 UTC",7.78647,"2021-06-15T05:42:00.113 UTC",7.78647,
"2021-06-15T05:42:01.122 UTC",0,"2021-06-15T05:42:01.122 UTC",7.78158,"2021-06-15T05:42:01.122 UTC",7.78158,
"2021-06-15T05:42:02.132 UTC",0,"2021-06-15T05:42:02.132 UTC",7.75323,"2021-06-15T05:42:02.132 UTC",7.75323,
"2021-06-15T05:42:03.142 UTC",0,"2021-06-15T05:42:03.142 UTC",7.87958,"2021-06-15T05:42:03.142 UTC",7.87958,
"2021-06-15T05:42:04.152 UTC",0,"2021-06-15T05:42:04.152 UTC",7.87459,"2021-06-15T05:42:04.152 UTC",7.87459,
"2021-06-15T05:42:05.162 UTC",0,"2021-06-15T05:42:05.162 UTC",7.9214,"2021-06-15T05:42:05.162 UTC",7.9214,
"2021-06-15T05:42:06.172 UTC",0,"2021-06-15T05:42:06.172 UTC",7.93243,"2021-06-15T05:42:06.172 UTC",7.93243,
"2021-06-15T05:42:07.184 UTC",0,"2021-06-15T05:42:07.184 UTC",7.93685,"2021-06-15T05:42:07.184 UTC",7.93685,
"2021-06-15T05:42:08.194 UTC",0,"2021-06-15T05:42:08.194 UTC",7.93599,"2021-06-15T05:42:08.194 UTC",7.93599,
"2021-06-15T05:42:09.204 UTC",0,"2021-06-15T05:42:09.204 UTC",7.73677,"2021-06-15T05:42:09.204 UTC",7.73677,
"2021-06-15T05:42:10.213 UTC",0,"2021-06-15T05:42:10.213 UTC",7.59676,"2021-06-15T05:42:10.213 UTC",7.59676,
"2021-06-15T05:42:11.223 UTC",0,"2021-06-15T05:42:11.223 UTC",7.57309,"2021-06-15T05:42:11.223 UTC",7.57309,
"2021-06-15T05:42:12.236 UTC",0,"2021-06-15T05:42:12.236 UTC",7.80662,"2021-06-15T05:42:12.236 UTC",7.80662,
"2021-06-15T05:42:13.253 UTC",0,"2021-06-15T05:42:13.253 UTC",7.64238,"2021-06-15T05:42:13.253 UTC",7.64238,
"2021-06-15T05:42:14.263 UTC",0,"2021-06-15T05:42:14.263 UTC",7.55282,"2021-06-15T05:42:14.263 UTC",7.55282,
"2021-06-15T05:42:15.273 UTC",0,"2021-06-15T05:42:15.273 UTC",7.54834,"2021-06-15T05:42:15.273 UTC",7.54834,
"2021-06-15T05:42:16.284 UTC",0,"2021-06-15T05:42:16.284 UTC",7.78303,"2021-06-15T05:42:16.284 UTC",7.78303,
"2021-06-15T05:42:17.294 UTC",0,"2021-06-15T05:42:17.294 UTC",7.80415,"2021-06-15T05:42:17.294 UTC",7.80415,
"2021-06-15T05:42:18.304 UTC",0,"2021-06-15T05:42:18.304 UTC",7.90937,"2021-06-15T05:42:18.304 UTC",7.90937,
"2021-06-15T05:42:19.314 UTC",0,"2021-06-15T05:42:19.314 UTC",7.91957,"2021-06-15T05:42:19.314 UTC",7.91957,
"2021-06-15T05:42:20.330 UTC",0,"2021-06-15T05:42:20.330 UTC",7.92725,"2021-06-15T05:42:20.330 UTC",7.92725,
"2021-06-15T05:42:21.342 UTC",0,"2021-06-15T05:42:21.342 UTC",7.79458,"2021-06-15T05:42:21.342 UTC",7.79458,
"2021-06-15T05:42:22.352 UTC",0,"2021-06-15T05:42:22.352 UTC",7.79103,"2021-06-15T05:42:22.352 UTC",7.79103,
"2021-06-15T05:42:23.362 UTC",0,"2021-06-15T05:42:23.362 UTC",7.77282,"2021-06-15T05:42:23.362 UTC",7.77282,
"2021-06-15T05:42:24.373 UTC",0,"2021-06-15T05:42:24.373 UTC",7.88634,"2021-06-15T05:42:24.373 UTC",7.88634,
"2021-06-15T05:42:25.383 UTC",0,"2021-06-15T05:42:25.383 UTC",7.90753,"2021-06-15T05:42:25.383 UTC",7.90753,
"2021-06-15T05:42:26.396 UTC",0,"2021-06-15T05:42:26.396 UTC",7.90715,"2021-06-15T05:42:26.396 UTC",7.90715,
"2021-06-15T05:42:27.406 UTC",0,"2021-06-15T05:42:27.406 UTC",7.47831,"2021-06-15T05:42:27.406 UTC",7.47831,
"2021-06-15T05:42:28.416 UTC",0,"2021-06-15T05:42:28.416 UTC",7.45818,"2021-06-15T05:42:28.416 UTC",7.45818,
"2021-06-15T05:42:29.426 UTC",0,"2021-06-15T05:42:29.426 UTC",7.45416,"2021-06-15T05:42:29.426 UTC",7.45416,
"2021-06-15T05:42:30.436 UTC",0,"2021-06-15T05:42:30.436 UTC",7.88333,"2021-06-15T05:42:30.436 UTC",7.88333,
"2021-06-15T05:42:31.448 UTC",0,"2021-06-15T05:42:31.448 UTC",7.868,"2021-06-15T05:42:31.448 UTC",7.868,
