"Realtime Throughput",
Date,"Total Upload/RX (Mbps)",Date,"Total Download/RX (Mbps)",Date,"UL + DL Sum/RX (Mbps)",
"2021-06-15T05:23:59.073 UTC",0,"2021-06-15T05:23:59.073 UTC",0,"2021-06-15T05:23:59.073 UTC",0,
"2021-06-15T05:24:00.094 UTC",0,"2021-06-15T05:24:00.094 UTC",0,"2021-06-15T05:24:00.094 UTC",0,
"2021-06-15T05:24:01.105 UTC",0,"2021-06-15T05:24:01.105 UTC",0,"2021-06-15T05:24:01.105 UTC",0,
"2021-06-15T05:24:02.115 UTC",0,"2021-06-15T05:24:02.115 UTC",0,"2021-06-15T05:24:02.115 UTC",0,
"2021-06-15T05:24:03.125 UTC",0,"2021-06-15T05:24:03.125 UTC",0,"2021-06-15T05:24:03.125 UTC",0,
"2021-06-15T05:24:04.135 UTC",0,"2021-06-15T05:24:04.135 UTC",0,"2021-06-15T05:24:04.135 UTC",0,
"2021-06-15T05:24:05.144 UTC",0,"2021-06-15T05:24:05.144 UTC",0,"2021-06-15T05:24:05.144 UTC",0,
"2021-06-15T05:24:06.154 UTC",0,"2021-06-15T05:24:06.154 UTC",0,"2021-06-15T05:24:06.154 UTC",0,
"2021-06-15T05:24:07.164 UTC",0,"2021-06-15T05:24:07.164 UTC",0,"2021-06-15T05:24:07.164 UTC",0,
"2021-06-15T05:24:08.175 UTC",0,"2021-06-15T05:24:08.175 UTC",0,"2021-06-15T05:24:08.175 UTC",0,
"2021-06-15T05:24:09.186 UTC",0,"2021-06-15T05:24:09.186 UTC",0,"2021-06-15T05:24:09.186 UTC",0,
"2021-06-15T05:24:10.197 UTC",0,"2021-06-15T05:24:10.197 UTC",0,"2021-06-15T05:24:10.197 UTC",0,
"2021-06-15T05:24:11.208 UTC",0,"2021-06-15T05:24:11.208 UTC",7.85063,"2021-06-15T05:24:11.208 UTC",7.85063,
"2021-06-15T05:24:12.219 UTC",0,"2021-06-15T05:24:12.219 UTC",7.93701,"2021-06-15T05:24:12.219 UTC",7.93701,
"2021-06-15T05:24:13.277 UTC",0,"2021-06-15T05:24:13.277 UTC",7.93701,"2021-06-15T05:24:13.277 UTC",7.93701,
