"Realtime Throughput",
Date,"Total Upload/RX (Mbps)",Date,"Total Download/RX (Mbps)",Date,"UL + DL Sum/RX (Mbps)",
"2021-06-14T09:51:33.214 UTC",0,"2021-06-14T09:51:33.214 UTC",0,"2021-06-14T09:51:33.214 UTC",0,
"2021-06-14T09:51:34.232 UTC",0,"2021-06-14T09:51:34.232 UTC",0,"2021-06-14T09:51:34.232 UTC",0,
"2021-06-14T09:51:35.241 UTC",0,"2021-06-14T09:51:35.241 UTC",0,"2021-06-14T09:51:35.241 UTC",0,
"2021-06-14T09:51:36.252 UTC",0,"2021-06-14T09:51:36.252 UTC",0,"2021-06-14T09:51:36.252 UTC",0,
"2021-06-14T09:51:37.263 UTC",0,"2021-06-14T09:51:37.263 UTC",0,"2021-06-14T09:51:37.263 UTC",0,
"2021-06-14T09:51:38.273 UTC",0,"2021-06-14T09:51:38.273 UTC",0,"2021-06-14T09:51:38.273 UTC",0,
"2021-06-14T09:51:39.283 UTC",0,"2021-06-14T09:51:39.283 UTC",0,"2021-06-14T09:51:39.283 UTC",0,
"2021-06-14T09:51:40.294 UTC",0,"2021-06-14T09:51:40.294 UTC",0,"2021-06-14T09:51:40.294 UTC",0,
"2021-06-14T09:51:41.304 UTC",0,"2021-06-14T09:51:41.304 UTC",0,"2021-06-14T09:51:41.304 UTC",0,
"2021-06-14T09:51:42.317 UTC",0,"2021-06-14T09:51:42.317 UTC",0,"2021-06-14T09:51:42.317 UTC",0,
"2021-06-14T09:51:43.327 UTC",0,"2021-06-14T09:51:43.327 UTC",0,"2021-06-14T09:51:43.327 UTC",0,
"2021-06-14T09:51:44.392 UTC",0,"2021-06-14T09:51:44.392 UTC",0,"2021-06-14T09:51:44.392 UTC",0,
"2021-06-14T09:51:45.408 UTC",0,"2021-06-14T09:51:45.408 UTC",188.06779,"2021-06-14T09:51:45.408 UTC",188.06779,
"2021-06-14T09:51:46.420 UTC",0,"2021-06-14T09:51:46.420 UTC",197.55067,"2021-06-14T09:51:46.420 UTC",197.55067,
"2021-06-14T09:51:47.432 UTC",0,"2021-06-14T09:51:47.432 UTC",206.94425,"2021-06-14T09:51:47.432 UTC",206.94425,
"2021-06-14T09:51:48.442 UTC",0,"2021-06-14T09:51:48.442 UTC",204.06807,"2021-06-14T09:51:48.442 UTC",204.06807,
"2021-06-14T09:51:49.453 UTC",0,"2021-06-14T09:51:49.453 UTC",204.06807,"2021-06-14T09:51:49.453 UTC",204.06807,
"2021-06-14T09:51:50.463 UTC",0,"2021-06-14T09:51:50.463 UTC",197.88591,"2021-06-14T09:51:50.463 UTC",197.88591,
"2021-06-14T09:51:51.473 UTC",0,"2021-06-14T09:51:51.473 UTC",194.15895,"2021-06-14T09:51:51.473 UTC",194.15895,
"2021-06-14T09:51:52.484 UTC",0,"2021-06-14T09:51:52.484 UTC",195.4435,"2021-06-14T09:51:52.484 UTC",195.4435,
"2021-06-14T09:51:53.495 UTC",0,"2021-06-14T09:51:53.495 UTC",202.18656,"2021-06-14T09:51:53.495 UTC",202.18656,
"2021-06-14T09:51:54.506 UTC",0,"2021-06-14T09:51:54.506 UTC",198.679,"2021-06-14T09:51:54.506 UTC",198.679,
"2021-06-14T09:51:55.516 UTC",0,"2021-06-14T09:51:55.516 UTC",198.80349,"2021-06-14T09:51:55.516 UTC",198.80349,
"2021-06-14T09:51:56.527 UTC",0,"2021-06-14T09:51:56.527 UTC",198.79874,"2021-06-14T09:51:56.527 UTC",198.79874,
"2021-06-14T09:51:57.538 UTC",0,"2021-06-14T09:51:57.538 UTC",206.17723,"2021-06-14T09:51:57.538 UTC",206.17723,
"2021-06-14T09:51:58.547 UTC",0,"2021-06-14T09:51:58.547 UTC",204.17787,"2021-06-14T09:51:58.547 UTC",204.17787,
"2021-06-14T09:51:59.557 UTC",0,"2021-06-14T09:51:59.557 UTC",204.69352,"2021-06-14T09:51:59.557 UTC",204.69352,
"2021-06-14T09:52:00.569 UTC",0,"2021-06-14T09:52:00.569 UTC",206.4696,"2021-06-14T09:52:00.569 UTC",206.4696,
"2021-06-14T09:52:01.578 UTC",0,"2021-06-14T09:52:01.578 UTC",206.55226,"2021-06-14T09:52:01.578 UTC",206.55226,
"2021-06-14T09:52:02.590 UTC",0,"2021-06-14T09:52:02.590 UTC",206.37635,"2021-06-14T09:52:02.590 UTC",206.37635,
"2021-06-14T09:52:03.600 UTC",0,"2021-06-14T09:52:03.600 UTC",200.21459,"2021-06-14T09:52:03.600 UTC",200.21459,
"2021-06-14T09:52:04.611 UTC",0,"2021-06-14T09:52:04.611 UTC",200.71081,"2021-06-14T09:52:04.611 UTC",200.71081,
"2021-06-14T09:52:05.623 UTC",0,"2021-06-14T09:52:05.623 UTC",200.74943,"2021-06-14T09:52:05.623 UTC",200.74943,
