"Realtime Throughput",
Date,"Total Upload/RX (Mbps)",Date,"Total Download/RX (Mbps)",Date,"UL + DL Sum/RX (Mbps)",
"2021-06-08T11:02:26.644 UTC",0,"2021-06-08T11:02:26.644 UTC",0,"2021-06-08T11:02:26.644 UTC",0,
"2021-06-08T11:02:27.660 UTC",0,"2021-06-08T11:02:27.660 UTC",0,"2021-06-08T11:02:27.660 UTC",0,
"2021-06-08T11:02:28.668 UTC",0,"2021-06-08T11:02:28.668 UTC",0,"2021-06-08T11:02:28.668 UTC",0,
"2021-06-08T11:02:29.678 UTC",0,"2021-06-08T11:02:29.678 UTC",0,"2021-06-08T11:02:29.678 UTC",0,
"2021-06-08T11:02:30.687 UTC",0,"2021-06-08T11:02:30.687 UTC",0,"2021-06-08T11:02:30.687 UTC",0,
"2021-06-08T11:02:31.696 UTC",0,"2021-06-08T11:02:31.696 UTC",0,"2021-06-08T11:02:31.696 UTC",0,
"2021-06-08T11:02:32.705 UTC",0,"2021-06-08T11:02:32.705 UTC",0,"2021-06-08T11:02:32.705 UTC",0,
"2021-06-08T11:02:33.715 UTC",0,"2021-06-08T11:02:33.715 UTC",0,"2021-06-08T11:02:33.715 UTC",0,
"2021-06-08T11:02:34.724 UTC",0,"2021-06-08T11:02:34.724 UTC",0,"2021-06-08T11:02:34.724 UTC",0,
"2021-06-08T11:02:35.734 UTC",0,"2021-06-08T11:02:35.734 UTC",0,"2021-06-08T11:02:35.734 UTC",0,
"2021-06-08T11:02:36.744 UTC",0,"2021-06-08T11:02:36.744 UTC",0,"2021-06-08T11:02:36.744 UTC",0,
"2021-06-08T11:02:37.755 UTC",65.91143,"2021-06-08T11:02:37.755 UTC",59.47799,"2021-06-08T11:02:37.755 UTC",125.38942,
"2021-06-08T11:02:38.766 UTC",128.3285,"2021-06-08T11:02:38.766 UTC",52.27529,"2021-06-08T11:02:38.766 UTC",180.60379,
"2021-06-08T11:02:39.776 UTC",134.43623,"2021-06-08T11:02:39.776 UTC",61.37888,"2021-06-08T11:02:39.776 UTC",195.81512,
"2021-06-08T11:02:40.785 UTC",135.08969,"2021-06-08T11:02:40.785 UTC",65.36651,"2021-06-08T11:02:40.785 UTC",200.4562,
"2021-06-08T11:02:41.795 UTC",136.2267,"2021-06-08T11:02:41.795 UTC",70.99169,"2021-06-08T11:02:41.795 UTC",207.21839,
"2021-06-08T11:02:42.804 UTC",132.57008,"2021-06-08T11:02:42.804 UTC",74.55328,"2021-06-08T11:02:42.804 UTC",207.12335,
"2021-06-08T11:02:43.813 UTC",130.65197,"2021-06-08T11:02:43.813 UTC",77.12738,"2021-06-08T11:02:43.813 UTC",207.77935,
"2021-06-08T11:02:44.823 UTC",127.9073,"2021-06-08T11:02:44.823 UTC",81.81841,"2021-06-08T11:02:44.823 UTC",209.72571,
"2021-06-08T11:02:45.833 UTC",126.71215,"2021-06-08T11:02:45.833 UTC",84.36939,"2021-06-08T11:02:45.833 UTC",211.08154,
"2021-06-08T11:02:46.844 UTC",125.49832,"2021-06-08T11:02:46.844 UTC",83.4596,"2021-06-08T11:02:46.844 UTC",208.95792,
"2021-06-08T11:02:47.853 UTC",134.73739,"2021-06-08T11:02:47.853 UTC",76.99981,"2021-06-08T11:02:47.853 UTC",211.7372,
