"Endpoint RX Packet Loss Percentage",
Date,"cv_udp-1.2-1.wlan000--1.0.0-A/Packet Loss Percent",Date,"cv_udp-1.2-1.wlan000--1.0.0-B/Packet Loss Percent",Date,"cv_tcp-1.2-1.wlan000--1.0.0-A/Packet Loss Percent",Date,"cv_tcp-1.2-1.wlan000--1.0.0-B/Packet Loss Percent",
NA,NA,NA,NA,"2021-06-08T11:02:36.743 UTC",0,"2021-06-08T11:02:36.743 UTC",0,
NA,NA,NA,NA,"2021-06-08T11:02:37.754 UTC",0,"2021-06-08T11:02:37.754 UTC",0,
NA,NA,NA,NA,"2021-06-08T11:02:38.765 UTC",0,"2021-06-08T11:02:38.765 UTC",0,
NA,NA,NA,NA,"2021-06-08T11:02:39.775 UTC",0,"2021-06-08T11:02:39.775 UTC",0,
NA,NA,NA,NA,"2021-06-08T11:02:40.785 UTC",0,"2021-06-08T11:02:40.785 UTC",0,
NA,NA,NA,NA,"2021-06-08T11:02:41.794 UTC",0,"2021-06-08T11:02:41.794 UTC",0,
NA,NA,NA,NA,"2021-06-08T11:02:42.804 UTC",0,"2021-06-08T11:02:42.804 UTC",0,
NA,NA,NA,NA,"2021-06-08T11:02:43.813 UTC",0,"2021-06-08T11:02:43.813 UTC",0,
NA,NA,NA,NA,"2021-06-08T11:02:44.823 UTC",0,"2021-06-08T11:02:44.823 UTC",0,
NA,NA,NA,NA,"2021-06-08T11:02:45.833 UTC",0,"2021-06-08T11:02:45.833 UTC",0,
NA,NA,NA,NA,"2021-06-08T11:02:46.843 UTC",0,"2021-06-08T11:02:46.843 UTC",0,
NA,NA,NA,NA,"2021-06-08T11:02:47.852 UTC",0,"2021-06-08T11:02:47.852 UTC",0,
NA,NA,NA,NA,"2021-06-08T11:02:48.862 UTC",0,"2021-06-08T11:02:48.862 UTC",0,
NA,NA,NA,NA,"2021-06-08T11:02:49.872 UTC",0,"2021-06-08T11:02:49.872 UTC",0,
NA,NA,NA,NA,"2021-06-08T11:02:50.881 UTC",0,"2021-06-08T11:02:50.881 UTC",0,
NA,NA,NA,NA,"2021-06-08T11:02:51.890 UTC",0,"2021-06-08T11:02:51.890 UTC",0,
NA,NA,NA,NA,"2021-06-08T11:02:52.900 UTC",0,"2021-06-08T11:02:52.900 UTC",0,
NA,NA,NA,NA,"2021-06-08T11:02:53.910 UTC",0,"2021-06-08T11:02:53.910 UTC",0,
NA,NA,NA,NA,"2021-06-08T11:02:54.920 UTC",0,"2021-06-08T11:02:54.920 UTC",0,
NA,NA,NA,NA,"2021-06-08T11:02:55.930 UTC",0,"2021-06-08T11:02:55.930 UTC",0,
NA,NA,NA,NA,"2021-06-08T11:02:56.940 UTC",0,"2021-06-08T11:02:56.940 UTC",0,
NA,NA,NA,NA,"2021-06-08T11:02:57.953 UTC",0,"2021-06-08T11:02:57.953 UTC",0,
NA,NA,NA,NA,"2021-06-08T11:02:58.964 UTC",0,"2021-06-08T11:02:58.964 UTC",0,
NA,NA,NA,NA,"2021-06-08T11:02:59.974 UTC",0,"2021-06-08T11:02:59.974 UTC",0,
NA,NA,NA,NA,"2021-06-08T11:03:00.986 UTC",0,"2021-06-08T11:03:00.986 UTC",0,
