"Realtime Throughput",
Date,"Total Upload/RX (Mbps)",Date,"Total Download/RX (Mbps)",Date,"UL + DL Sum/RX (Mbps)",
"2021-06-15T04:55:27.724 UTC",0,"2021-06-15T04:55:27.724 UTC",0,"2021-06-15T04:55:27.724 UTC",0,
"2021-06-15T04:55:28.744 UTC",0,"2021-06-15T04:55:28.744 UTC",0,"2021-06-15T04:55:28.744 UTC",0,
"2021-06-15T04:55:29.755 UTC",0,"2021-06-15T04:55:29.755 UTC",0,"2021-06-15T04:55:29.755 UTC",0,
"2021-06-15T04:55:30.767 UTC",0,"2021-06-15T04:55:30.767 UTC",0,"2021-06-15T04:55:30.767 UTC",0,
"2021-06-15T04:55:31.778 UTC",0,"2021-06-15T04:55:31.778 UTC",0,"2021-06-15T04:55:31.778 UTC",0,
"2021-06-15T04:55:32.789 UTC",0,"2021-06-15T04:55:32.789 UTC",0,"2021-06-15T04:55:32.789 UTC",0,
"2021-06-15T04:55:33.803 UTC",0,"2021-06-15T04:55:33.803 UTC",0,"2021-06-15T04:55:33.803 UTC",0,
"2021-06-15T04:55:34.818 UTC",0,"2021-06-15T04:55:34.818 UTC",0,"2021-06-15T04:55:34.818 UTC",0,
"2021-06-15T04:55:35.832 UTC",0,"2021-06-15T04:55:35.832 UTC",0,"2021-06-15T04:55:35.832 UTC",0,
"2021-06-15T04:55:36.844 UTC",0,"2021-06-15T04:55:36.844 UTC",0,"2021-06-15T04:55:36.844 UTC",0,
"2021-06-15T04:55:37.858 UTC",0,"2021-06-15T04:55:37.858 UTC",0,"2021-06-15T04:55:37.858 UTC",0,
"2021-06-15T04:55:38.870 UTC",0,"2021-06-15T04:55:38.870 UTC",0,"2021-06-15T04:55:38.870 UTC",0,
"2021-06-15T04:55:39.885 UTC",0,"2021-06-15T04:55:39.885 UTC",0,"2021-06-15T04:55:39.885 UTC",0,
"2021-06-15T04:55:40.898 UTC",0,"2021-06-15T04:55:40.898 UTC",0,"2021-06-15T04:55:40.898 UTC",0,
"2021-06-15T04:55:41.910 UTC",11.68654,"2021-06-15T04:55:41.910 UTC",0,"2021-06-15T04:55:41.910 UTC",11.68654,
"2021-06-15T04:55:42.924 UTC",11.80283,"2021-06-15T04:55:42.924 UTC",0,"2021-06-15T04:55:42.924 UTC",11.80283,
"2021-06-15T04:55:43.936 UTC",11.67228,"2021-06-15T04:55:43.936 UTC",0,"2021-06-15T04:55:43.936 UTC",11.67228,
"2021-06-15T04:55:44.949 UTC",11.69253,"2021-06-15T04:55:44.949 UTC",0,"2021-06-15T04:55:44.949 UTC",11.69253,
"2021-06-15T04:55:45.962 UTC",11.69253,"2021-06-15T04:55:45.962 UTC",0,"2021-06-15T04:55:45.962 UTC",11.69253,
"2021-06-15T04:55:46.974 UTC",11.64761,"2021-06-15T04:55:46.974 UTC",0,"2021-06-15T04:55:46.974 UTC",11.64761,
"2021-06-15T04:55:47.986 UTC",11.65379,"2021-06-15T04:55:47.986 UTC",0,"2021-06-15T04:55:47.986 UTC",11.65379,
"2021-06-15T04:55:48.999 UTC",10.88224,"2021-06-15T04:55:48.999 UTC",0,"2021-06-15T04:55:48.999 UTC",10.88224,
"2021-06-15T04:55:50.011 UTC",10.84016,"2021-06-15T04:55:50.011 UTC",0,"2021-06-15T04:55:50.011 UTC",10.84016,
"2021-06-15T04:55:51.023 UTC",10.85767,"2021-06-15T04:55:51.023 UTC",0,"2021-06-15T04:55:51.023 UTC",10.85767,
"2021-06-15T04:55:52.035 UTC",11.62288,"2021-06-15T04:55:52.035 UTC",0,"2021-06-15T04:55:52.035 UTC",11.62288,
"2021-06-15T04:55:53.048 UTC",11.72012,"2021-06-15T04:55:53.048 UTC",0,"2021-06-15T04:55:53.048 UTC",11.72012,
"2021-06-15T04:55:54.060 UTC",11.64911,"2021-06-15T04:55:54.060 UTC",0,"2021-06-15T04:55:54.060 UTC",11.64911,
"2021-06-15T04:55:55.073 UTC",11.65019,"2021-06-15T04:55:55.073 UTC",0,"2021-06-15T04:55:55.073 UTC",11.65019,
"2021-06-15T04:55:56.151 UTC",11.61941,"2021-06-15T04:55:56.151 UTC",0,"2021-06-15T04:55:56.151 UTC",11.61941,
"2021-06-15T04:55:57.163 UTC",11.64565,"2021-06-15T04:55:57.163 UTC",0,"2021-06-15T04:55:57.163 UTC",11.64565,
